3325952,879472781
3334144,1285747510
3342336,1277433641
3350528,887968914
3358720,3182858335
3366912,3313488868
3375104,2881487986
3383296,3540600777
3391488,1515356932
3399680,580632767
3407872,1112182817
3416064,981717914
3424256,3017283415
3432448,3406910700
3440640,2779677562
3448832,3714564289
3457024,1413219340
3465216,754272183
3473408,745776040
3481600,1421533203
3489792,3722519774
3497984,2770888549
3506176,3415716083
3514368,3009344328
3522560,973420421
3530752,1120695358
3538944,2654533427
3547136,3874600072
3555328,1873440837
3563520,392377342
3571712,2044519528
3579904,18196435
3588096,2286838558
3596288,4035387557
3604480,4026647738
3612672,2294843137
3620864,26428364
3629056,2035941495
3637248,400938977
3645440,1865192538
3653632,3866579095
3661824,2663256876
3670016,2196109603
3678208,4197235352
3686400,1937210965
3694592,197017070
3702784,1694624376
3710976,499689923
3719168,2492689678
3727360,3965333173
3735552,3973892778
3743744,2484439313
3751936,491671004
3760128,1703349863
3768320,188275185
3776512,1945213514
3784704,4205469319
3792896,2187533628
3801088,1586994737
3809280,643751306
3817472,2936346951
3825664,3620494076
3833856,3111357802
3842048,3250245329
3850240,1222707740
3858432,807946663
3866624,816754104
3874816,1214770691
3883008,3241945806
3891200,3119868277
3899392,3611999971
3907584,2944662872
3915776,651704725
3923968,1578203694
3932160,1052781232
3940352,1175021835
3948544,3478302150
3956736,3080449661
3964928,3643029995
3973120,2716695120
3981312,683064989
3989504,1350565158
3997696,1358502201
4005888,674257538
4014080,2708184655
4022272,3651329524
4030464,3072133730
4038656,3486796249
4046848,1183812884
4055040,1044827823
4063232,3803336098
4071424,2591755801
4079616,320916180
4087808,1810467183
4096000,89546489
4104192,2107579714
4112384,4106541455
4120576,2349701684
4128768,2357952043
4136960,4097981840
4145152,2098854237
4153344,97565414
4161536,1802464624
4169728,329658059
4177920,2600331782
4186112,3795102141
4194304,411513650
4202496,1615753353
4210688,3910513732
4218880,2447177727
4227072,4284686441
4235264,2276090834
4243456,250717983
4251648,1983440036
4259840,1992163515
4268032,242696960
4276224,2267842509
4284416,4293248118
4292608,2438599648
4300800,3918745691
4308992,1623757974
4317184,402773805
4325376,3304412192
4333568,3158054811
4341760,895996758
4349952,1303285997
4358144,588334971
4366336,1540883648
4374528,3531849741
4382720,2857010102
4390912,2865522601
4399104,3523552274
4407296,1532944607
4415488,597140324
4423680,1294497010
4431872,903952201
4440064,3166368644
4448256,3295916095
4456448,2762137761
4464640,3698041626
4472832,1429235671
4481024,771302508
4489216,1128723450
4497408,999272513
4505600,3000267916
4513792,3390912311
4521984,3399209768
4530176,2991755411
4538368,990467166
4546560,1136662501
4554752,763347059
4562944,1438024648
4571136,3706537733
4579328,2753823934
4587520,2026932147
4595712,1688584
4603904,2302804165
4612096,4052435838
4620288,2671023336
4628480,3892172627
4636672,1856377758
4644864,376393765
4653056,384414778
4661248,1847654273
4669440,3883610956
4677632,2679271671
4685824,4044203873
4694016,2311382234
4702208,10428439
4710400,2018927532
4718592,1678608803
4726784,482658840
4734976,2510229205
4743168,3981856110
4751360,2213124856
4759552,4213233987
4767744,1920671118
4775936,179461685
4784128,171227690
4792320,1929247121
4800512,4221975900
4808704,2205122279
4816896,3989875057
4825088,2501503690
4833280,474099207
4841472,1686859196
4849664,3095391921
4857856,3233197322
4866048,1240295879
4874240,824453756
4882432,1604058602
4890624,659734097
4898816,2919856796
4907008,3602921767
4915200,3594968376
4923392,2928647811
4931584,668228174
4939776,1595742709
4947968,832753251
4956160,1231785432
4964352,3224389909
4972544,3103328942
4980736,3626523184
4988928,2699106699
4997120,700112198
5005312,1366531837
5013504,1070352747
5021696,1191512784
5029888,3462319645
5038080,3063385510
5046272,3054594489
5054464,3470273026
5062656,1199828687
5070848,1061858676
5079040,1375042274
5087232,691812697
5095424,2691169684
5103616,3635330607
5111808,73022754
5120000,2090040985
5128192,4123572820
5136384,2365716975
5144576,3820891769
5152768,2608295362
5160960,304916751
5169152,1793452724
5177344,1784876715
5185536,313150736
5193728,2616297949
5201920,3812149862
5210112,2374442480
5218304,4115553867
5226496,2081790598
5234688,81582397
5242880,3784459792
5251072,2572879275
5259264,268484966
5267456,1758036701
5275648,108418379
5283840,2126452464
5292032,4158968381
5300224,2402128262
5308416,2410378649
5316608,4150408738
5324800,2117726959
5332992,116437332
5341184,1750034114
5349376,277226873
5357568,2581455284
5365760,3776225807
5373952,1038098690
5382144,1160340153
5390336,3430065780
5398528,3032212943
5406720,3657708121
5414912,2731373026
5423104,731297071
5431296,1398797972
5439488,1406734987
5447680,722489648
5455872,2722862589
5464064,3666007622
5472256,3023897040
5480448,3438559851
5488640,1169131174
5496832,1030145309
5505024,1572312451
5513216,629069368
5521408,2888110837
5529600,3572257102
5537792,3126036184
5545984,3264922979
5554176,1270940078
5562368,856179221
5570560,864986634
5578752,1263003057
5586944,3256623484
5595136,3134546631
5603328,3563763025
5611520,2896426730
5619712,637022759
5627904,1563521436
5636096,2177233553
5644288,4178358570
5652480,1884780007
5660672,144586332
5668864,1713496522
5677056,518562417
5685248,2545116860
5693440,4017759495
5701632,4026319128
5709824,2536866467
5718016,510543470
5726208,1722222037
5734400,135844419
5742592,1892782584
5750784,4186592565
5758976,2168657550
5767168,2635660417
5775360,3855728442
5783552,1821015031
5791744,339949644
5799936,2063396826
5808128,37071969
5816320,2339268780
5824512,4087819031
5832704,4079079176
5840896,2347273395
5849088,45303934
5857280,2054818757
5865472,348511315
5873664,1812766696
5881856,3847707429
5890048,2644383902
5898240,1097505683
5906432,967039016
5914624,2969050341
5922816,3358678878
5931008,2794358984
5939200,3729247091
5947392,1461456830
5955584,802507781
5963776,794011674
5971968,1469770657
5980160,3737202540
5988352,2785570007
5996544,3367484225
6004736,2961111290
6012928,958741559
6021120,1106018188
6029312,557657874
6037504,1509190825
6045696,3501172836
6053888,2825317343
6062080,3336125513
6070272,3188752370
6078464,927710015
6086656,1333983364
6094848,1325669531
6103040,936206112
6111232,3197541357
6119424,3328170070
6127616,2833256384
6135808,3492367483
6144000,1500678326
6152192,565955341
6160384,4249831424
6168576,2240154555
6176768,215863158
6184960,1947503821
6193152,447437659
6201344,1650596064
6209536,3946437677
6217728,2482020246
6225920,2474015625
6234112,3955177522
6242304,1659174143
6250496,439205700
6258688,1955752146
6266880,207301481
6275072,2231431076
6283264,4257852447
6291456,4000105665
6299648,2527430522
6307840,536757175
6316032,1731657740
6324224,159963034
6332416,1900123169
6340608,4162474220
6348800,2161316695
6356992,2153117512
6365184,4171019507
6373376,1908895806
6381568,151925637
6389760,1739711507
6397952,528000936
6406144,2518901605
6414336,4008321246
6422528,840868819
6430720,1255661672
6438912,3280741541
6447104,3141887774
6455296,3589976200
6463488,2905862963
6471680,610809854
6479872,1554084933
6488064,1546096730
6496256,619631585
6504448,2914326316
6512640,3581695127
6520832,3150152449
6529024,3272261818
6537216,1246823543
6545408,848840652
6553600,1380521810
6561792,713053417
6569984,2749075492
6578176,3675444127
6586368,3048014857
6594560,3445901234
6602752,1145013119
6610944,1022804164
6619136,1013982427
6627328,1153001312
6635520,3454182317
6643712,3039551510
6651904,3683923840
6660096,2740810811
6668288,705081590
6676480,1389359949
6684672,2386260032
6692864,4143068155
6701056,2141845302
6709248,123778189
6717440,1776247579
6725632,286662816
6733824,2555241581
6742016,3766790102
6750208,3758244809
6758400,2563440754
6766592,294700223
6774784,1767474948
6782976,132534418
6791168,2133791529
6799360,4134852580
6807552,2394788959
6815744,2464579152
6823936,3928964587
6832128,1668610342
6840320,465418909
6848512,1963093259
6856704,231419568
6864896,2224089725
6873088,4233734598
6881280,4242492889
6889472,2216037986
6897664,223201967
6905856,1971620116
6914048,456875650
6922240,1676811577
6930432,3936999924
6938624,2455804495
6946816,1318328642
6955008,912087801
6963200,3204881972
6971392,3352288655
6979584,2842692121
6987776,3518581154
6995968,1491242351
7004160,539741908
7012352,548219595
7020544,1482975600
7028736,3510611389
7036928,2851532294
7045120,3343464848
7053312,3212868139
7061504,920370918
7069696,1309867357
7077888,784575939
7086080,1443556984
7094272,3746638517
7102464,2811783438
7110656,3374825112
7118848,2985229603
7127040,951400942
7135232,1081899605
7143424,1090166346
7151616,942923249
7159808,2976389436
7168000,3382794887
7176192,2803797265
7184384,3755462314
7192576,1452018279
7200768,776292828
7208960,4071738065
7217152,2323155306
7225344,52645287
7233536,2078936604
7241728,357947786
7249920,1838979633
7258112,3838271228
7266304,2618170695
7274496,2626222424
7282688,3829512931
7290880,1830452782
7299072,366165397
7307264,2070735363
7315456,61188536
7323648,2331929973
7331840,4063702734
7340032,393851363
7348224,1873867352
7356416,3874174613
7364608,2653058350
7372800,4036862648
7380992,2287264003
7389184,17769934
7397376,2043045493
7405568,2034270826
7413760,25805265
7421952,2295465244
7430144,4028319399
7438336,2661585201
7446528,3865957002
7454720,1865815623
7462912,402609660
7471104,3406550769
7479296,3015873866
7487488,983126407
7495680,1112543804
7503872,753911210
7512064,1411810833
7520256,3715973852
7528448,2780037479
7536640,2771576184
7544832,3724256963
7553024,1419797006
7561216,745087413
7569408,1121383971
7577600,975156632
7585792,3007607125
7593984,3415028462
7602176,2874958448
7610368,3549766091
7618560,1523508486
7626752,570926781
7634944,1287156011
7643136,879833744
7651328,3173709405
7659520,3320034790
7667712,3311751673
7675904,3182170690
7684096,888657551
7692288,1279169844
7700480,578896546
7708672,1514668313
7716864,3541288404
7725056,2883225199
7733248,1999504738
7741440,266815193
7749632,2260501012
7757824,4269130159
7766016,2429163065
7774208,3892532610
7782400,1633194319
7790592,428987124
7798784,420951787
7806976,1641968976
7815168,3901075869
7823360,2420961830
7831552,4277347760
7839744,2251974155
7847936,258056902
7856128,2007556477
7864320,1811090290
7872512,322586825
7880704,2590084100
7888896,3802714047
7897088,2350323753
7905280,4108213138
7913472,2105909087
7921664,88923364
7929856,97138939
7938048,2097380160
7946240,4099456909
7954432,2358377526
7962624,3794676640
7970816,2598856731
7979008,331132118
7987200,1802891117
7995392,3078712416
8003584,3477614555
8011776,1175710486
8019968,1054517421
8028160,1348828987
8036352,682376320
8044544,2717382733
8052736,3644767222
8060928,3652739049
8069120,2708544594
8077312,673896607
8085504,1357093668
8093696,1046236338
8101888,1184173833
8110080,3486436292
8118272,3070724223
8126464,3621181665
8134656,2938084186
8142848,642015127
8151040,1586306092
8159232,808635322
8167424,1224443905
8175616,3248508108
8183808,3110670199
8192000,3119508328
8200192,3240536275
8208384,1216179230
8216576,817115045
8224768,1577842739
8232960,650296200
8241152,2946072389
8249344,3612359934
8257536,195346419
8265728,1936587848
8273920,4197857413
8282112,2197781310
8290304,3963661480
8298496,2492067603
8306688,500313054
8314880,1696295013
8323072,1704823930
8331264,492097473
8339456,2484013836
8347648,3972417719
8355840,2189008673
8364032,4205894810
8372224,1944787031
8380416,186801132
8388608,662517878
8396800,1605663693
8404992,3606036224
8413184,2921790651
8421376,3231263533
8429568,3092277398
8437760,822848603
8445952,1237512160
8454144,1229196287
8462336,831342660
8470528,3101068425
8478720,3223310130
8486912,2929727652
8495104,3597228831
8503296,1597153234
8511488,670817385
8519680,4212088676
8527872,2210798815
8536064,178116626
8544256,1918147497
8552448,485182527
8560640,1679953796
8568832,3984182089
8577024,2511374578
8585216,2503372013
8593408,3992923990
8601600,1688529819
8609792,476948512
8617984,1926397878
8626176,169557005
8634368,2202073280
8642560,4220107643
8650752,2606296037
8658944,3817973854
8667136,1791650963
8675328,302198568
8683520,2092759230
8691712,74824453
8699904,2368634824
8708096,4125572211
8716288,4116830316
8724480,2376637399
8732672,83058458
8740864,2084183201
8749056,310758199
8757248,1783400588
8765440,3809954881
8773632,2615021562
8781824,1193970935
8790016,1071894348
8798208,3065514881
8806400,3463530554
8814592,2697895852
8822784,3624393751
8830976,1364990170
8839168,697654113
8847360,689160062
8855552,1373306053
8863744,3632347144
8871936,2689104819
8880128,3472337957
8888320,3057577886
8896512,1063594835
8904704,1202481384
8912896,1542947559
8921088,591315292
8929280,2858747281
8937472,3534505514
8945664,3155399100
8953856,3302674951
8962048,1300305610
8970240,893932913
8978432,902738286
8986624,1292366549
8994816,3294377496
9003008,3163911587
9011200,3526009397
9019392,2867061134
9027584,599270723
9035776,1534158584
9043968,2273699317
9052160,4283213390
9060352,1981244035
9068544,249438520
9076736,1617032878
9084928,413709589
9093120,2448650712
9101312,3912905315
9109504,3921467004
9117696,2440402375
9125888,405688586
9134080,1625756337
9142272,240698663
9150464,1989248668
9158656,4291445329
9166848,2265121258
9175040,3889320308
9183232,2669351631
9191424,373347842
9199616,1854510521
9207808,3555887
9216000,2029978004
9224192,4054107481
9232384,2305656546
9240576,2313904893
9248768,4045545798
9256960,2021254539
9265152,11576880
9273344,1846505894
9281536,382087709
9289728,2677929680
9297920,3881088363
9306112,1000355430
9314304,1130984925
9322496,3392319760
9330688,3002856107
9338880,3695453501
9347072,2760730246
9355264,769040971
9363456,1428152816
9371648,1436091887
9379840,760235604
9388032,2752217753
9396224,3703750946
9404416,2994542260
9412608,3400815887
9420800,1139773890
9428992,992399993
9437184,3731377492
9445376,2795572975
9453568,804964898
9461760,1462995353
9469952,965500431
9478144,1095048628
9486336,3357464953
9494528,2966919874
9502720,2958130909
9510912,3365420390
9519104,1103362475
9527296,957004304
9535488,1471507846
9543680,796667453
9551872,2787633904
9560064,3740182859
9568256,35269190
9576448,2060675581
9584640,4085820720
9592832,2336353931
9601024,3858643229
9609216,2637658790
9617408,342670955
9625600,1822817744
9633792,1814239695
9641984,350902900
9650176,2645663417
9658368,3849903362
9666560,2345077396
9674752,4077799727
9682944,2052427234
9691136,43830873
9699328,1649254087
9707520,444915068
9715712,2480871857
9723904,3944110602
9732096,2242481564
9740288,4250979879
9748480,1950026474
9756672,217205073
9764864,208973134
9773056,1958604533
9781248,4259719736
9789440,2234476931
9797632,3952131605
9805824,2472148398
9814016,436353379
9822208,1657502424
9830400,3191863765
9838592,3338058350
9846784,1336770211
9854976,929316120
9863168,1507584654
9871360,554871093
9879552,2823384568
9887744,3498061379
9895936,3490105948
9904128,2832173543
9912320,563367210
9920512,1499270801
9928704,937613575
9936896,1328257724
9945088,3329252977
9953280,3199802826
9961472,2732783557
9969664,3660297342
9977856,1399877811
9986048,733557512
9994240,1158079646
10002432,1037018917
10010624,3029623784
10018816,3428655187
10027008,3436954700
10035200,3021113335
10043392,1028211514
10051584,1166016641
10059776,725604119
10067968,1408668844
10076160,3668791393
10084352,2724467674
10092544,2123403479
10100736,106550124
10108928,2399279009
10117120,4157297690
10125312,2574549900
10133504,3787309111
10141696,1759905018
10149888,271533889
10158080,279552862
10166272,1751179493
10174464,3778749480
10182656,2582800275
10190848,4149063685
10199040,2407855038
10207232,115292019
10215424,2115400904
10223616,516367446
10231808,1712220141
10240000,4015366944
10248192,2543640731
10256384,4179834637
10264576,2179626166
10272768,145862779
10280960,1886974912
10289152,1895700447
10297344,137843812
10305536,2171375785
10313728,4188394258
10321920,2535064708
10330112,4023600959
10338304,1720222706
10346496,507625545
10354688,3266659140
10362880,3128688895
10371072,858244146
10379264,1273923465
10387456,626085919
10395648,1570247588
10403840,3569604457
10412032,2886374610
10420224,2894885069
10428416,3561304950
10436608,1562310587
10444800,634893312
10452992,1265132438
10461184,866197549
10469376,3137004768
10477568,3258165083
10485760,3516321669
10493952,2841611326
10502144,537151731
10510336,1489832776
10518528,913497310
10526720,1320918885
10534912,3353369512
10543104,3207141395
10551296,3215981580
10559488,3345399735
10567680,1312652154
10575872,921974977
10584064,1481371479
10592256,545434860
10600448,2849597473
10608640,3507497882
10616832,233089175
10625024,1965943596
10633216,4235603937
10641408,2227137626
10649600,3925916620
10657792,2462709879
10665984,462568634
10674176,1666940673
10682368,1675467550
10690560,454351013
10698752,2454658152
10706944,3934674899
10715136,2218362949
10723328,4243639294
10731520,1974144819
10739712,224545928
10747904,1840454678
10756096,360341421
10764288,2619448160
10772480,3840465115
10780672,2320961357
10788864,4070460662
10797056,2076543035
10805248,51170176
10813440,59387807
10821632,2068016164
10829824,4061702377
10838016,2329013074
10846208,3832429764
10854400,2628222847
10862592,368884658
10870784,1832253449
10878976,2982247172
10887168,3372759231
10895360,1079245938
10903552,949665737
10911744,1445292127
10919936,787229668
10928128,2813849385
10936320,3749620882
10944512,3757590669
10952704,2805009206
10960896,778751995
10969088,1453558848
10977280,941382614
10985472,1087707245
10993664,3381583008
11001856,2974261019
11010048,2904323348
11018240,3587520175
11026432,1552872034
11034624,608678361
11042816,1257793103
11051008,842081780
11059200,3144343865
11067392,3282281090
11075584,3274000029
11083776,3152807206
11091968,850903531
11100160,1249804880
11108352,616650182
11116544,1544033917
11124736,3579040432
11132928,2912588043
11141120,1903038982
11149312,161960381
11157504,2164036976
11165696,4164277963
11173888,2525626717
11182080,3997385446
11190272,1729660459
11198464,533841296
11206656,525803919
11214848,1738433076
11223040,4005930745
11231232,2517427522
11239424,4172493524
11247616,2155508079
11255808,153204130
11264000,1911092761
11272192,288990855
11280384,1777395004
11288576,3769311729
11296768,2556584522
11304960,4141725148
11313152,2383738471
11321344,122630826
11329536,2139517201
11337728,2130744590
11345920,130668213
11354112,2391937656
11362304,4133179843
11370496,2565113429
11378688,3761096174
11386880,1769341219
11395072,297747096
11403264,3444294037
11411456,3045229102
11419648,1020872419
11427840,1141900632
11436032,716165838
11444224,1382453621
11452416,3678229944
11460608,2750682627
11468800,2742219292
11476992,3686511015
11485184,1390441834
11493376,707344081
11501568,1150738759
11509760,1012900604
11517952,3036964401
11526144,3452773770
11534336,679721639
11542528,1347090716
11550720,3641785809
11558912,2715319914
11567104,3479677436
11575296,3081693767
11583488,1056255626
11591680,1178365233
11599872,1186629934
11608064,1047775893
11616256,3072855640
11624448,3487649251
11632640,2707331701
11640832,3650607566
11649024,1355554051
11657216,671440568
11665408,4109491637
11673600,2352520718
11681792,90397379
11689984,2108299640
11698176,320196334
11706368,1809616213
11714560,3800517016
11722752,2588805667
11730944,2596859452
11739136,3791760775
11747328,1801087306
11755520,328411889
11763712,2100100455
11771904,98942684
11780096,2361293329
11788288,4101454250
11796480,2493933876
11804672,3966708367
11812864,1697967682
11821056,503164409
11829248,1933736559
11837440,193673684
11845632,2194734361
11853824,4195991202
11862016,4204747453
11870208,2186680582
11878400,185458123
11886592,1942265456
11894784,494619110
11902976,1706166877
11911168,3974745744
11919360,2485161259
11927552,1221856806
11935744,807226781
11943936,3108407632
11952128,3247426283
11960320,2939166077
11968512,3623444166
11976704,1587714571
11984896,644602288
11993088,653082031
12001280,1579449876
12009472,3615472345
12017664,2948004194
12025856,3238604532
12034048,3116395855
12042240,815507842
12050432,1213393465
12058624,1409876022
12066816,750797709
12075008,2778433344
12083200,3713189115
12091392,3018658669
12099584,3408154838
12107776,1115657243
12115968,985061280
12124160,976237503
12132352,1123643396
12140544,3416437961
12148736,3010197362
12156928,3721666788
12165120,2770166623
12173312,742827922
12181504,1418716201
12189696,2289788708
12197888,4038206623
12206080,2045370450
12214272,18916329
12222464,1872721023
12230656,391526340
12238848,2651714313
12247040,3871649970
12255232,3863106733
12263424,2659915542
12271616,399561691
12279808,1863946336
12288000,27674614
12296192,2037318733
12304384,4029988992
12312576,2298315579
12320768,3895251877
12328960,2430963742
12337152,431903955
12345344,1635194728
12353536,264814846
12361728,1996587845
12369920,4267329416
12378112,2257781811
12386304,2249580588
12394496,4275872663
12402688,2005362522
12410880,256779489
12419072,1643246455
12427264,423145676
12435456,2422436865
12443648,3903469498
12451840,878621879
12460032,1285027596
12468224,3318494145
12476416,3171250298
12484608,3552225260
12492800,2876499031
12500992,573055130
12509184,1524720417
12517376,1516734270
12525568,581878917
12533760,2884960328
12541952,3543942131
12550144,3179517029
12558336,3310016478
12566528,1276187411
12574720,886591656
12582912,3463170599
12591104,3064105372
12599296,1073302865
12607488,1194331882
12615680,697293180
12623872,1363581639
12632064,3625803274
12640256,2698255793
12648448,2689792430
12656640,3634084373
12664832,1371569880
12673024,688471395
12681216,1203170037
12689408,1065331022
12697600,3055840643
12705792,3471650360
12713984,303672629
12722176,1792077454
12730368,3817548355
12738560,2604820984
12746752,4127047278
12754944,2369060309
12763136,74397976
12771328,2091285155
12779520,2082512572
12787712,82435335
12795904,2377259466
12804096,4118502001
12812288,2613349863
12820480,3809332828
12828672,1784023697
12836864,312428842
12845056,1917721012
12853248,176642575
12861440,2212273858
12869632,4212514169
12877824,2510949103
12886016,3982707028
12894208,1681427865
12902400,485608994
12910592,477571645
12918784,1690200454
12926976,3991252299
12935168,2502749936
12943360,4220729702
12951552,2203744989
12959744,167886352
12967936,1925774763
12976128,2923200166
12984320,3606396189
12992512,1605302736
13000704,661109355
13008896,1238920701
13017088,823209542
13025280,3091917451
13033472,3229854000
13041664,3221572911
13049856,3100380820
13058048,832031321
13066240,1230932450
13074432,669081204
13082624,1596464591
13090816,3597916418
13099008,2931464889
13107200,3001118902
13115392,3391632141
13123584,1131673536
13131776,1002091643
13139968,1426416621
13148160,768352342
13156352,2761417883
13164544,3697190688
13172736,3705160511
13180928,2752577668
13189120,759874633
